Age,Gender,Country,City,Membership_Years,Login_Frequency,Session_Duration_Avg,Pages_Per_Session,Cart_Abandonment_Rate,Wishlist_Items,Total_Purchases,Average_Order_Value,Days_Since_Last_Purchase,Discount_Usage_Rate,Returns_Rate,Email_Open_Rate,Customer_Service_Calls,Product_Reviews_Written,Social_Media_Engagement_Score,Social_Score_missing,Payment_Method_Diversity,Lifetime_Value,Credit_Balance,Churned,Signup_Quarter
24,Female,France,Marseille,1.3,11,18.3,3.5,58.6,2,8,73.03,29,9.8,5.1,26.2,10,3,27.4,1,3,639.26,0,1,Q2
38,Female,Germany,Frankfurt,0.6,26,41.2,13.1,45.5,2,15,104.23,68,73.2,16.7,29.9,1,2,53.7,0,2,1654.94,3282,0,Q1
24,Female,Australia,Sydney,6.2,9,26.8,5,59.3,3,10,135.76,3,58.32,7.7,0,6,1,27.4,1,2,1195,1774,0,Q4
31,Male,Australia,Sydney,9.4,19,28.9,11.1,45,6,18,62.06,2,75.6,4.6,23.6,5,2,60.2,0,2,1190.62,2365,0,Q1
32,Female,Japan,Osaka,0.3,17,39.2,11.1,41.7,8,15,158.67,28,27.3,4,16.7,6,1,40.5,0,3,1921.41,2516,1,Q1
27,Female,Japan,Osaka,3.7,15,24.9,6.6,74.4,3,14,56.56,100,69.24,3.2,18.1,8,1,35.4,0,3,575.59,2547,0,Q4
61,Male,USA,Houston,2.6,1,15.4,8.1,78.7,1,5,118.85,24,31.4,2.2,16.8,7,1,11.1,0,1,709.33,0,1,Q2
30,Female,UK,Birmingham,3.3,5,28.9,6.4,67.5,3,14,71.73,12,44,9.4,6.9,3,4,38.5,0,2,1182.9,2406,0,Q3
43,Male,Germany,Hamburg,1.4,18,37.7,13.9,32.3,6,18,107.27,11,23.1,4.2,30.3,5,2,52.4,0,2,1647.53,3706,0,Q2
48,Female,India,Delhi,3.7,0,26.8,8.5,92,0,5,74.91,8,17.52,1,9.7,14,0,13.4,0,2,261.94,0,1,Q4
32,Male,Germany,Munich,5.3,1,19.3,6.6,67.4,3,13,128.74,9,38.76,7.3,20,6,1,52.6,0,3,1326.62,2870,0,Q4
57,Male,USA,Phoenix,0.5,23,44,15.7,55,9,22,229.49,38,20.1,1.5,32.6,4,4,57,0,1,4983.13,3611,0,Q2
42,Male,USA,Phoenix,0.6,20,27.9,7.8,55.1,6,10,236.03,68,40.8,0.6,0,7,2,16.7,0,2,2190.09,1059,1,Q1
30,Male,UK,Manchester,3.6,8,26.2,7.8,52,4,14,79.06,20,8.28,1.3,14.3,7,4,14.3,0,3,928.68,0,0,Q4
25,Female,Australia,Brisbane,0.2,1,15.7,6.2,65.8,1,5,80.99,0,12,3.4,12.1,5,0,0,0,3,440.05,1075,0,Q1
53,Male,USA,New York,2.2,13,32.2,10.5,18.7,4,14,104.31,98,21.5,3.3,33.6,4,5,30.6,0,3,1249.43,1868,0,Q2
44,Female,UK,Manchester,7.1,17,25,6.1,61.8,7,9,103.3,62,12.6,16.1,40.2,5,0,27.4,1,3,836.05,2314,0,Q1
31,Male,Germany,Munich,3.2,7,15.7,4.6,72,3,11,52.67,17,60.2,18.2,3.2,6,2,18.9,0,3,559.84,0,1,Q3
29,Female,Canada,Toronto,2.1,18,35.3,8.5,55.7,7,14,116.42,4,68.4,4.3,45.2,2,4,51.1,0,2,1740.26,4710,0,Q2
23,Female,UK,Leeds,2.1,15,33.9,13,44.6,4,20,73.18,21,0,3.1,41.8,6,5,30.3,0,3,1274.88,2292,0,Q3
56,Female,USA,Chicago,5.2,9,22.5,10.7,60.6,5,10,55.83,5,16.9,3.6,33.2,5,3,30.2,0,2,527.81,830,0,Q1
34,Female,USA,Houston,3.4,16,20.7,6.4,59.5,4,12,120.12,13,64.9,19.8,22.8,6,2,21.7,0,3,1660.78,2106,0,Q2
30,Other,USA,Los Angeles,0.9,14,18.4,11.4,48.9,4,11,107.43,16,59.3,0.8,9.6,6,2,27.4,1,1,960.03,3076,0,Q2
37,Male,France,Lyon,2.2,15,25.8,9,48.5,0,11,90.24,4,53.04,8.4,18.9,3,3,28.9,0,4,950.46,2528,0,Q4
18,Male,France,Lyon,2.5,18,33.2,9.2,36.9,6,11,171.95,28,32,11,22.8,7,2,62.2,0,1,2247.16,2945,1,Q3
26,Female,USA,Houston,0.8,8,37.8,9,71.5,0,16,70.72,170,25.92,2.5,11.5,4,2,34.8,0,1,1017.29,2638,1,Q4
18,Female,Canada,Toronto,3.9,0,12.8,3.2,84.5,0,6,108.53,21,40.2,4.8,0,9,0,0,0,4,709.75,350,1,Q1
44,Female,USA,Houston,2.6,2,20.1,6,72.7,2,9,108.91,11,60.72,3.2,7.7,5,3,0,0,4,846.35,326,0,Q4
44,Male,France,Lyon,2.3,15,33.5,11,43.7,4,16,83.88,96,11.8,4,29.1,4,5,30.6,0,2,1282.81,3397,0,Q1
28,Male,Canada,Toronto,0.7,8,28.2,13.4,38.4,7,18,85.41,29,75.48,15.8,20,4,4,27.3,0,2,993.55,3352,0,Q4
41,Female,USA,Phoenix,5.3,2,26.8,8.5,66.6,1,3,113.95,6,53.5,12.6,5.7,8,1,5.7,0,2,353.95,0,1,Q3
30,Male,Canada,Toronto,4.6,23,53.3,13.4,35.6,8,20,147.62,6,56.2,0.9,25.7,3,10,59.8,0,2,2528.96,2999,0,Q2
35,Female,France,Paris,2.8,16,28.3,6.7,53.9,10,19,128.49,67,46.4,10,26.7,9,2,44.9,0,2,2117.55,2037,1,Q1
48,Female,Germany,Berlin,5,1,14.4,8.5,47.4,3,10,169.38,17,45.3,1.2,0.8,3,3,14.3,0,2,1945.54,226,0,Q2
25,Female,Australia,Brisbane,6.5,3,12,6.7,63.1,0,4,105.49,7,57.4,1.1,16.1,6,0,3.2,0,3,406.08,122,0,Q1
29,Male,USA,Chicago,2.4,9,29.3,14.1,53.4,5,12,71.56,14,10.8,9.2,23.7,1,2,35.5,0,2,825.65,1027,0,Q3
41,Female,UK,Leeds,1.6,18,30.8,8.5,28.5,5,18,137.75,55,23.88,7.4,28.7,6,0,30.8,0,3,1827.35,868,0,Q4
28,Male,Canada,Toronto,0.7,7,15.8,6.3,56.4,0,7,143.23,23,51.6,3.8,20,7,2,9.1,0,2,980.7,784,0,Q4
41,Male,Australia,Brisbane,1.1,9,29.7,10.9,72.7,3,14,162.91,76,28.9,2.4,1.8,5,2,26.1,0,2,2106.3,2006,0,Q3
37,Female,USA,Houston,1.6,19,40,11.7,50.1,5,11,133.16,58,22.3,7.9,47,5,1,52.7,0,2,1340.11,1753,0,Q3
37,Female,Canada,Vancouver,4.8,8,26.8,5.9,61,4,8,124.38,43,48.6,5.6,4.4,10,0,40.8,0,2,1134.4,3583,0,Q2
29,Female,France,Toulouse,6.8,22,29.8,9.3,70.8,7,13,100,63,16.32,6.7,33.4,10,2,18.4,0,2,832.24,3054,0,Q4
53,Female,Australia,Perth,2.6,23,20.9,4.4,65.2,4,11,127.35,86,106.44,4.1,21.2,4,2,0,0,1,1036.39,2574,0,Q4
37,Female,USA,New York,2.2,0,9.7,2.2,82.7,0,3,183.39,0,14.6,7.4,20,8,0,16.7,0,2,614.44,0,1,Q2
25,Male,Canada,Vancouver,0.5,0,27.4,3.5,76.9,1,8,176.85,32,27.1,4.2,23.9,10,1,27.4,1,1,1204.16,673,0,Q3
26,Female,USA,New York,0.5,30,42,11.5,39.2,8,20,69.38,45,0,7.4,39.5,1,4,27.4,1,2,1315.33,4372,0,Q1
29,Female,Canada,Vancouver,2.5,0,6,3.5,96.3,0,3,72,52,12.3,0.9,0,5,0,15.6,0,1,196.22,0,1,Q3
37,Male,Germany,Cologne,0.4,9,37.1,15.2,61.3,8,19,146.04,11,50.88,3.6,41,3,2,32.9,0,3,2209.99,962,0,Q4
35,Female,UK,Manchester,1.2,0,21.8,4.7,69.4,3,6,112.13,36,65.28,10.8,9.7,11,1,7.1,0,2,668.84,0,1,Q4
43,Male,USA,Houston,0.5,8,6.6,5.4,64,0,4,143.94,7,49.7,1.3,0,6,0,0,0,2,493.37,0,0,Q2
33,Male,Australia,Perth,3,7,27.6,10,61.2,5,11,55.98,56,49.5,6,25.4,4,1,36.1,0,2,714.14,2556,0,Q3
31,Male,Australia,Sydney,1.2,21,26.8,4.9,60.2,5,7,139.39,8,55.2,0,19.7,7,2,0,0,3,1056.58,1767,0,Q1
29,Male,UK,Birmingham,3.9,2,21.1,7.7,64.1,5,6,66.07,7,31.2,5.2,2.8,8,3,20.4,0,3,360.11,2030,0,Q2
36,Female,Japan,Tokyo,2.7,12,17.7,4.5,91,0,8,56.61,38,0,3.4,21,7,0,27.4,1,2,395.42,2277,1,Q1
32,Female,Japan,Nagoya,3.1,7,11.5,1.1,70,0,6,122.3,5,45.12,1.3,46.1,3,3,27.4,1,2,704.29,1685,0,Q4
62,Female,France,Paris,6.6,11,27.5,9,47.9,5,14,90.27,4,23.52,6.4,19.2,5,5,27.4,1,1,886.12,0,0,Q4
28,Female,France,Marseille,2,12,39.7,12.8,58.8,5,18,71.28,29,44.4,6.5,29.5,7,6,48,0,3,1351.52,2778,0,Q1
33,Female,Japan,Yokohama,1.3,19,26.6,9.8,52.8,7,12,168.74,94,25.4,1.4,16.6,5,3,7.8,0,5,1783.54,3489,0,Q1
20,Female,USA,Phoenix,1.9,8,27.5,8.8,43.8,2,19,106.68,46,19.1,5.4,24.8,4,3,40.7,0,2,1659.5,2026,1,Q1
74,Female,USA,Houston,6.4,13,26,11,53.4,4,12,96.88,8,65.5,3.3,4.4,4,5,15.1,0,2,1198.43,2798,0,Q2
38,Female,USA,Los Angeles,1.5,1,9.8,4.1,57.2,2,5,78.88,5,47.9,0,0,7,0,0,0,3,401.19,0,0,Q1
29,Female,Canada,Calgary,7.3,11,26.3,9,61,4,15,199.27,72,27.36,0,13.5,5,7,15.1,0,2,2082.95,4071,1,Q4
25,Male,France,Toulouse,2.6,31,43.7,8.4,57.9,3,29,84.72,32,20.88,4.8,34,7,4,23.6,0,2,1943.57,4076,1,Q4
37,Male,USA,Houston,2.3,17,44,13.7,38.9,2,24,71.18,19,71.3,0,36.1,2,2,27.4,1,3,1725.22,938,0,Q3
54,Male,UK,Manchester,3.1,15,42.6,13.7,40.4,7,16,56.08,162,53.6,6.5,22.5,4,4,61.3,0,3,785.4,2538,0,Q1
44,Male,USA,New York,3,8,19.8,5.8,73.8,4,8,109.49,81,42.6,9.9,20,10,2,2.1,0,3,733.41,1636,1,Q2
27,Female,UK,Glasgow,5.3,12,27.9,6.6,59.3,8,19,89.64,5,46.68,4.1,3.9,5,3,29.8,0,3,1077.04,212,0,Q4
29,Female,Germany,Cologne,1.7,0,21.2,6.3,58.9,1,9,143.09,8,32.52,6.5,23.3,5,4,27.4,1,1,882.39,246,0,Q4
48,Other,Germany,Berlin,2.9,4,30.3,6,67,2,7,98.15,36,37.5,0.6,0,9,2,14.3,0,4,804.06,791,0,Q3
33,Female,Canada,Ottawa,2.5,16,24.3,8.7,44.3,2,13,77.06,16,33,4,22.2,7,4,4.6,0,2,943.75,4571,0,Q3
30,Other,Germany,Cologne,2.1,6,14.6,4.2,65.8,2,3,74.02,13,22,9.4,0,8,1,27.6,0,2,265.7,0,1,Q2
53,Female,India,Hyderabad,0.5,17,32.9,9.1,62.5,2,11,85.73,30,42.1,3.9,18.3,5,2,27.4,1,1,918.27,3009,0,Q1
49,Male,UK,Leeds,4.5,5,24.8,4.4,73.9,0,11,102.72,2,48.2,7.9,21.7,13,2,0,0,3,1213.55,0,0,Q3
33,Female,USA,Los Angeles,1.4,8,3.8,3.6,65.2,0,7,123.6,99,58.8,0,20,6,2,0,0,2,603.42,0,1,Q4
37,Female,USA,Houston,1.5,12,19.4,1.2,78.5,2,11,116.81,30,22.8,2.8,0,3,2,17.2,0,1,1278.83,1215,1,Q2
38,Male,Australia,Perth,2.9,10,27.4,4.1,57.7,3,6,123.69,1,22.3,6.7,48.8,3,2,2.3,0,1,652.42,1228,0,Q3
35,Female,Germany,Berlin,2.1,7,26.8,4.9,78.8,1,3,89.66,19,80.6,2.9,34.6,9,1,7.5,0,1,265.42,916,0,Q1
48,Female,UK,London,5.3,10,25.3,8.2,65.7,3,9,37.99,21,36.3,5,13.6,6,2,9,0,3,293.67,1866,0,Q2
29,Female,India,Mumbai,5.5,9,13.5,2.7,83.7,2,10,96.09,127,48.9,1.9,0,6,0,25.2,0,5,879.01,1448,1,Q1
47,Female,Canada,Calgary,9.5,6,29,8.6,65.4,7,11,60.14,14,22.08,3.3,14,7,5,41.8,0,1,561.29,1933,0,Q4
49,Female,UK,Leeds,4.5,0,26.8,9.5,65.4,1,5,90.98,15,60.96,6.6,12.5,6,0,11,0,1,423.57,0,0,Q4
38,Male,Canada,Ottawa,1.8,17,46.4,9.1,31.8,5,19,204.54,85,16.2,3.9,53.2,2,7,52.6,0,5,4027.89,3484,0,Q3
21,Male,USA,Chicago,0.7,10,13.8,7,67.5,0,11,92.15,100,13.68,8.4,11.1,3,1,32.7,0,2,685.64,1496,1,Q4
32,Other,UK,Glasgow,2.5,11,22.6,7.7,47.4,1,7,94.16,29,27.9,0,8.3,7,1,25.1,0,2,731.45,2003,0,Q3
46,Female,France,Paris,2.4,8,28.8,11.9,60.4,2,9,148.9,80,0,0.4,3.5,8,1,31,0,1,1491.99,2035,0,Q2
18,Female,Canada,Montreal,4.8,9,26.8,9.4,62.5,8,16,149.25,32,10.44,3.7,6.5,6,4,48,0,2,2192.29,2231,1,Q4
32,Female,UK,London,6.2,8,26.8,5,68.3,0,5,241.62,21,0,0,0,6,2,0,0,2,1047.08,162,0,Q3
39,Female,UK,Manchester,2.4,24,35.6,11.8,41.6,10,23,83.17,31,73.56,4.3,38.3,1,3,45.3,0,3,1419.85,3191,0,Q4
57,Male,Germany,Cologne,2.4,2,24.9,8,55.4,0,13,120.85,80,38.76,0.7,18.3,7,2,7.2,0,3,1211.21,2102,1,Q4
30,Male,Japan,Kyoto,0.9,11,30.1,8.9,49,5,14,146.69,77,50.9,13.2,23.4,8,3,28.2,0,2,2172.49,1559,1,Q1
52,Male,Canada,Toronto,4.7,25,46.5,8.8,42.1,10,20,123,9,57.2,12.7,29.8,3,2,45.5,0,5,2779.81,3384,0,Q1
40,Male,UK,Glasgow,3.8,4,18.2,7.1,74.1,0,6,85.17,7,65.5,10.1,20,6,0,27.4,1,1,509.9,758,1,Q3
38,Male,Canada,Montreal,1.5,33,48.5,11.6,42.1,9,20,65.56,51,22.08,5.7,55.4,4,7,27.4,1,2,1227.15,2667,0,Q4
23,Male,India,Chennai,2.5,4,25.2,8.5,61,2,9,81.81,0,0,6.7,12,8,0,7.2,0,2,751.37,3265,0,Q2
29,Female,Germany,Cologne,2.4,20,29.2,9.1,56.9,5,19,137.8,6,47,2.4,41.2,9,2,27.4,1,2,2900.23,3518,1,Q1
61,Female,Canada,Calgary,1,4,20,7.1,68.7,3,11,200.63,4,7.5,4.7,17.8,5,2,34.9,0,2,2231.08,1422,0,Q1
56,Female,UK,London,5,4,26.8,2.7,87.8,0,6,99.23,16,13.4,2.6,9.5,4,1,24.7,0,3,557.35,0,1,Q1
56,Female,UK,Manchester,1.9,2,25,8.7,82.8,3,13,115.32,0,17.76,3.9,27.7,10,4,46.5,0,3,1271.66,1767,0,Q4
47,Female,Canada,Ottawa,2.5,7,19.5,7.6,81.5,1,8,136.94,10,23.4,12.9,0,10,0,0,0,1,1253.05,310,1,Q2
37,Female,Canada,Ottawa,2.9,11,26.8,11,67.4,5,13,65.53,57,20.5,10.1,26.9,5,5,27.4,1,1,935.69,2596,0,Q3
20,Male,USA,New York,0.8,11,36.4,9.2,42.4,2,15,83.22,3,23.4,1.1,8,4,2,14.5,0,4,1177.3,3154,1,Q2
37,Male,USA,Houston,1.2,19,41,14.9,53,11,19,180.21,20,0.7,0,34.9,6,9,47.9,0,1,3514.5,2310,1,Q2
47,Male,USA,New York,1.5,2,26.5,5,56.1,3,8,96.85,3,28.7,20.7,0,11,0,17.1,0,3,783.1,0,0,Q2
33,Female,France,Marseille,1.6,9,17,5,62.1,1,7,66.27,51,32.1,11.4,14.2,3,0,12.6,0,2,375.75,1761,1,Q2
34,Male,Canada,Calgary,5.5,17,37.4,12.7,62.2,5,14,123.25,24,20.2,0.7,31.3,2,3,30.7,0,5,1968.16,2325,0,Q1
46,Male,Canada,Toronto,2.1,7,24.2,7.5,65.7,1,11,116.73,1,23.28,6.1,6.8,4,1,27.4,1,2,935.31,96,0,Q4
21,Female,Australia,Adelaide,2.9,17,32.8,7.9,50.3,5,14,125.53,51,27.1,4.9,23.1,10,4,0,0,3,1965.9,1195,1,Q1
46,Female,UK,Birmingham,0.8,3,26.8,5.5,66.6,2,8,142.48,29,25.1,16.4,15.7,7,3,34.8,0,1,995.23,0,0,Q2
20,Female,France,Marseille,1.3,23,37.7,12.5,46.7,3,22,126.55,8,21.96,7.4,35.9,5,5,77.7,0,2,2468.74,2199,1,Q4
23,Male,USA,Houston,7.9,7,17.8,2.7,87.1,2,4,114.34,59,85.8,1.9,0,7,0,14.8,0,2,373.06,0,1,Q1
22,Female,Germany,Frankfurt,2.5,2,15,1.1,90.9,0,5,101.84,29,24.6,3.2,20,11,0,4.6,0,1,559.41,1748,1,Q1
27,Female,USA,Houston,3.3,5,32.6,11.8,50.3,8,11,109.63,104,44.9,17.9,16.5,8,1,34.6,0,2,1248.21,0,0,Q1
44,Female,Germany,Berlin,1.1,13,39.9,8.5,51.7,9,16,173.13,29,13.2,1.2,26.4,9,4,37.4,0,3,3220.5,3492,1,Q1
33,Female,Australia,Adelaide,7.8,4,26.8,3.2,85,1,6,239.62,17,31.2,6.6,4.3,14,1,1.3,0,4,1673.95,853,1,Q2
52,Female,USA,New York,3.9,26,36.7,13.6,39.9,9,21,142.69,20,35.5,3.6,20.4,2,2,37.1,0,1,2765.66,3708,0,Q2
34,Female,Australia,Melbourne,5.4,7,21.1,8.5,60.9,0,3,113.02,26,35.5,16.2,16.4,11,0,16.2,0,4,382.69,2180,1,Q3
26,Male,Germany,Cologne,4.7,11,25.7,10.2,61.6,5,10,49.75,4,30.2,4.4,0,4,4,27.4,1,2,469.71,1829,0,Q1
32,Male,France,Nice,1.4,18,25.8,8.6,71.9,1,8,195.66,6,0,1.9,15.5,5,1,17.2,0,1,1326.59,1829,1,Q3
37,Female,UK,Glasgow,2.7,12,16.8,6.2,65.1,1,7,172.43,39,82.44,0.7,0,7,2,18.2,0,3,1169.77,0,0,Q4
33,Female,Canada,Ottawa,4.5,2,11.5,4.6,70,2,7,106.3,3,60.9,0,29,4,2,27.4,1,1,644.55,1753,0,Q1
47,Female,Canada,Toronto,3.5,15,22.3,11.7,51.9,8,12,95.17,7,14.1,2.6,27.9,2,2,29.7,0,3,1223.42,419,0,Q2
20,Female,France,Lyon,1.6,19,31.4,12.5,45.7,9,15,93.01,37,46.7,1.1,20.4,6,2,42.5,0,3,1385.73,4035,0,Q1
33,Female,Australia,Adelaide,3.3,12,33.6,10.7,44.4,4,16,132.34,44,70.2,3,20.3,3,3,47.1,0,2,2433.46,3127,0,Q3
24,Female,France,Lyon,1.4,13,29,10.3,58,5,12,105.11,50,0,2.2,27.9,4,2,27.8,0,2,1112.46,1556,0,Q3
44,Male,USA,New York,1.9,16,22.6,10.1,52.8,0,16,121.07,47,28.32,2.8,0,9,2,27.4,1,3,1563.78,0,0,Q4
18,Male,USA,New York,1.9,25,41.6,13.7,23.8,6,29,118.36,101,23.16,16.4,22.4,8,5,55.1,0,3,2999.23,3263,1,Q4
56,Female,Japan,Kyoto,6.4,14,25.6,11.8,48.4,5,12,165.5,18,34.6,5.1,10.2,7,3,27.4,1,2,2132.94,0,1,Q2
37,Female,UK,London,1.1,6,28.3,9,52.3,4,22,114.63,17,21.84,1.9,20,5,5,27.4,1,5,2044.76,2905,0,Q4
55,Female,USA,Houston,2.8,14,38.3,7.4,66.9,3,27,125.79,71,36.3,5.5,35.7,5,4,20.9,0,2,3151.21,2868,0,Q3
41,Male,USA,Houston,0.5,10,24,6.6,68.3,7,28,278.92,25,21.9,4.8,0,8,2,34.6,0,1,8987.24,1123,1,Q1
37,Male,UK,Manchester,3.9,12,22.2,12.2,56.2,0,15,160.83,24,25.2,6.4,19.5,5,7,27,0,2,2195.56,2547,0,Q3
55,Female,Germany,Berlin,2.6,4,33.2,9.3,61.1,6,11,47.26,26,7.9,1.6,18.7,6,3,48.5,0,4,595.43,1687,0,Q3
45,Other,France,Marseille,0.8,17,48.4,11.3,64.3,5,16,247.48,20,35.6,5.8,0,5,4,27.4,1,3,4260.52,2584,0,Q3
33,Female,USA,New York,4.2,8,15.5,8.5,54.2,7,12,66.27,18,33.2,0.8,19.9,5,0,28.9,0,1,704.75,0,0,Q3
37,Female,Germany,Munich,1.2,14,27.8,6,54.3,7,13,77.12,70,41,0.9,19.3,7,2,49,0,2,1036.04,2956,0,Q2
44,Female,USA,Houston,1,18,37.4,14.6,53.9,7,16,175.48,47,0,2.2,25.5,4,1,76.8,0,3,2448.87,2960,0,Q2
46,Male,Australia,Adelaide,0.4,16,30.9,7.9,60.7,10,18,79.22,129,82.56,7.3,35.4,6,2,38.8,0,5,1159.6,3573,0,Q4
26,Male,Canada,Vancouver,0.6,11,28.1,11,40.3,3,20,124.01,68,76.92,1.6,34.9,9,5,43.1,0,2,2280.03,0,1,Q4
23,Male,UK,Birmingham,3.9,20,36.3,10.8,43.6,10,14,160.6,137,45.9,2.5,28.4,8,7,55.1,0,1,2106.3,168,1,Q2
48,Female,France,Lyon,1,6,26.8,1.9,73.3,1,13,69.75,31,0,3.4,20.1,5,3,23.7,0,4,790.97,1811,0,Q4
33,Female,Japan,Tokyo,7.1,4,28.1,6.6,65.6,6,8,109.1,10,43.8,1.8,18.6,5,0,47,0,3,1001.67,2288,0,Q3
39,Male,Canada,Vancouver,3.1,12,43.9,11.7,36.7,0,18,78.92,47,71.88,6,45.2,8,2,30.9,0,2,1157.78,3311,0,Q4
18,Male,USA,New York,4.1,0,26.8,5.9,64.8,0,5,56.84,20,84.6,8.2,12,9,1,0,0,2,261.83,0,0,Q1
46,Female,Australia,Adelaide,1.4,6,26.8,5.4,64.6,4,5,75.33,26,38.4,5.8,20,9,2,0,0,4,310.05,620,1,Q3
50,Female,India,Hyderabad,2.4,22,43,8.5,43.7,4,18,164.79,15,0,3.2,28.3,4,10,62.4,0,1,2514.98,3521,0,Q1
40,Female,USA,New York,4.3,7,23.5,6.5,85.6,3,10,100.25,29,80.76,1.9,21.1,5,2,21.8,0,1,779.96,548,0,Q4
34,Female,France,Paris,2.1,2,9,4.4,77.1,0,10,114.11,0,11.28,16.4,15.3,4,1,21.3,0,2,776.79,514,0,Q4
32,Male,USA,Phoenix,3.1,25,44.5,15.7,46.2,7,22,41.63,17,68.6,4.8,50.4,3,6,75.5,0,3,737.43,5529,1,Q1
25,Male,Australia,Melbourne,6.9,2,26.8,6,69.1,3,18,172.33,130,0,0,30.8,10,3,27.2,0,1,2168.48,0,1,Q4
50,Female,USA,Los Angeles,4.5,21,30.3,11.5,60.7,4,12,153.38,25,35.6,11.2,20.9,7,2,38.5,0,3,1483.58,2297,0,Q2
44,Female,Canada,Toronto,1.2,10,26.4,5.6,57.7,3,5,218.46,23,39.7,1.4,13.9,8,1,0,0,2,1184.14,2312,0,Q3
50,Female,USA,New York,4.7,8,13.1,4.7,60.6,7,8,143.97,22,30.1,0,23,7,2,36,0,3,1120.02,1599,0,Q3
68,Female,Australia,Melbourne,2.7,15,33.7,10.5,71.4,3,15,144.69,4,62.16,17.9,15.3,7,2,33.5,0,2,1852.39,0,0,Q4
50,Male,UK,Glasgow,7,16,35.2,10.9,54.4,2,15,92.8,18,4.9,4.1,27.1,12,3,24.4,0,1,1620.16,2054,0,Q2
19,Female,Japan,Nagoya,0.4,11,28,10.9,56.2,3,15,117.1,43,31.8,2.4,4.9,3,2,41.2,0,1,1946.42,1101,0,Q2
26,Female,USA,Chicago,2.9,0,9.7,6,64.7,0,2,210.63,4,47.3,2.7,0,7,0,11.7,0,2,370.65,168,0,Q1
30,Male,USA,New York,0.7,20,36.8,13.7,58.3,0,14,108.54,4,17,6.4,43.9,6,5,21.4,0,2,1255.44,2593,0,Q2
38,Female,USA,Chicago,4,0,15.5,4,59.9,1,3,173.71,17,22.2,1.8,0,8,0,27.4,1,3,463.37,3336,1,Q2
29,Female,Germany,Frankfurt,5.7,15,44.3,13,54.5,7,13,164.63,84,37.3,4.6,32.5,6,7,18.1,0,3,1723.05,3334,1,Q1
37,Male,Germany,Berlin,1.6,11,30.3,7.8,52.6,0,15,135.93,96,0,14.6,0.9,7,3,22.9,0,1,1820.43,2298,0,Q1
28,Female,USA,Houston,2.3,1,21.3,6.6,69.1,2,6,123.55,16,57.2,1.3,16,10,1,32.3,0,1,779.52,493,0,Q1
31,Male,Germany,Berlin,2.6,18,47.5,13.1,23.6,0,20,70.56,77,75,10.5,48.3,4,5,78.6,0,2,1314.3,3160,0,Q3
37,Male,USA,Chicago,0.5,6,12.7,3.9,74,0,10,60.14,37,18.9,5.1,20,6,1,13,0,1,658.55,1301,1,Q1
38,Female,USA,Phoenix,2,16,29.3,12.6,41.2,0,22,128.88,41,93,8.1,31.8,3,4,64.7,0,1,2406.51,2678,0,Q4
35,Female,Germany,Munich,1.4,5,11.9,4.7,66.5,1,10,129.49,32,0,3.2,18.3,9,1,20.2,0,2,1036.66,2400,1,Q4
51,Male,USA,New York,3.5,18,32.1,10,43.3,0,15,166.99,11,18.8,6.5,46.6,2,5,39.6,0,3,2868.9,2398,0,Q3
55,Female,USA,Chicago,3.1,11,30,13,59.5,3,13,110.75,135,28.6,0.6,12.2,3,6,27.4,1,2,1718,2857,0,Q3
30,Female,Germany,Cologne,2.6,13,26.7,8.5,57.8,7,10,135.4,18,27.2,4.3,35.3,8,3,36.3,0,3,1118,545,0,Q1
35,Male,USA,Houston,3.2,18,28.5,4.5,72.2,2,6,134.89,7,69.2,1.1,0,10,2,14.6,0,3,782.77,1801,0,Q1
18,Female,USA,Houston,3.5,25,35.3,10.3,47.9,8,21,99.97,29,24.4,7.9,49.4,1,10,39.5,0,2,2256.37,2042,1,Q1
18,Female,India,Mumbai,1.8,6,26.8,6.4,75.4,2,6,122.31,29,7.9,2.3,20.7,8,1,30.3,0,4,730.28,1200,1,Q2
37,Female,India,Delhi,4.6,0,34.1,8.3,58.8,6,10,82.68,9,31.3,3.2,13.7,7,2,44.8,0,2,681.95,2110,0,Q2
49,Female,India,Mumbai,5.2,14,27.9,14.1,58.4,5,14,159.81,1,19.08,11.9,19.1,3,3,36.7,0,1,2067.66,2599,0,Q4
34,Male,UK,Leeds,0.8,12,36.1,11.5,48,10,13,277.34,44,15,15.3,33.5,4,5,47.9,0,2,3559.23,1449,0,Q3
48,Female,UK,Manchester,7.5,0,16.3,3.1,77.7,2,6,126.16,56,66.7,15.4,20,8,0,4.2,0,1,875.05,0,1,Q2
37,Male,USA,Los Angeles,3.3,5,27.8,8.9,81.6,7,14,100.22,3,21.5,0,20.4,4,0,5.3,0,1,1522.6,1697,0,Q3
20,Female,UK,London,1.4,5,25.1,7.5,64,2,8,56.05,99,78.2,9.5,13.5,3,1,33.6,0,2,468.06,1030,0,Q3
39,Female,USA,Chicago,2.2,20,36.9,13,50.4,4,15,65.14,11,33.6,1.6,20.8,4,5,49,0,4,828.07,2738,0,Q1
56,Male,USA,Houston,8.6,14,47,13.4,35.9,0,21,175.56,65,36.6,2,23.9,4,9,51.9,0,1,3057.33,2015,0,Q2
45,Male,UK,Birmingham,5.1,10,29.9,6.8,63,5,24,148.18,13,36,19.6,11.1,2,1,52.1,0,1,3443.91,0,0,Q2
